"region","order_date","net_revenue","orders_cnt","avg_check"
"Southeast Asia","2024-11-14","1594.07","7","227.72"
"Southeast Asia","2024-11-15","4456.55","11","405.14"
"Southeast Asia","2024-11-16","3666.56","15","244.44"
"Southeast Asia","2024-11-17","2107.18","9","234.13"
"Southeast Asia","2024-11-18","1643.25","9","182.58"
"Southeast Asia","2024-11-19","2659.44","10","265.94"
"Southeast Asia","2024-11-20","4299.07","12","358.26"
"Southeast Asia","2024-11-21","1189.01","7","169.86"
"Southeast Asia","2024-11-22","3308.84","8","413.61"
"Southeast Asia","2024-11-23","2877.58","13","221.35"
"Southeast Asia","2024-11-24","4718.92","16","294.93"
"Southeast Asia","2024-11-25","550.39","6","91.73"
"Southeast Asia","2024-11-26","5441.08","12","453.42"
"Southeast Asia","2024-11-27","3825.06","12","318.75"
"Southeast Asia","2024-11-28","1525.89","11","138.72"
"Southeast Asia","2024-11-29","65.5","1","65.5"
"Southeast Asia","2024-11-30","348.96","2","174.48"
"Southeast Asia","2024-12-01","4522.33","19","238.02"
"Southeast Asia","2024-12-02","3344.5","14","238.89"
"Southeast Asia","2024-12-03","6608.3","21","314.68"
"Southeast Asia","2024-12-04","1400.19","9","155.58"
"Southeast Asia","2024-12-05","5805.73","18","322.54"
"Southeast Asia","2024-12-06","2196.54","12","183.04"
"Southeast Asia","2024-12-07","5418.37","18","301.02"
"Southeast Asia","2024-12-08","6254.73","22","284.31"
"Southeast Asia","2024-12-09","6562.9","20","328.14"
"Southeast Asia","2024-12-10","1956.71","10","195.67"
"Southeast Asia","2024-12-11","4778.34","20","238.92"
"Southeast Asia","2024-12-12","6686.04","17","393.3"
"Southeast Asia","2024-12-13","5229.93","23","227.39"
"Southeast Asia","2024-12-14","9513.81","31","306.9"
"Southeast Asia","2024-12-15","9638.16","27","356.97"
"Southeast Asia","2024-12-16","5715.32","16","357.21"
"Southeast Asia","2024-12-17","3118.4","12","259.87"
"Southeast Asia","2024-12-18","4894.47","20","244.72"
"Southeast Asia","2024-12-19","9836.38","25","393.46"
"Southeast Asia","2024-12-20","6448.11","25","257.92"
"Southeast Asia","2024-12-21","6571.98","28","234.71"
"Southeast Asia","2024-12-22","7835.32","24","326.47"
"Southeast Asia","2024-12-23","8854.93","31","285.64"
"Southeast Asia","2024-12-24","6408.96","22","291.32"
"Southeast Asia","2024-12-25","5593.74","23","243.21"
"Southeast Asia","2024-12-26","4573.72","21","217.8"
"Southeast Asia","2024-12-27","6564.5","18","364.69"
"Southeast Asia","2024-12-28","9784.77","29","337.41"
"Southeast Asia","2024-12-29","2695.54","7","385.08"
"Southeast Asia","2024-12-30","2417.68","5","483.54"
"Southeast Asia","2024-12-31","5288","8","661"
